timestamp,status,frame_id,scale_name,tile_img,global_x_1x,global_y_1x,pred_north_m,pred_east_m,true_north_m,true_east_m,truth_source,truth_status,truth_age_sec,truth_pose_age_sec,truth_gz_x,truth_gz_y,truth_gz_z,error_m,calc_error_m,gazebo_error_m,nav_north_m,nav_east_m,nav_raw_north_m,nav_raw_east_m,nav_filter_residual_m,nav_filter_reset,nav_gazebo_error_m,vision_tx_status,vision_tx_sent_count,vision_tx_rate_hz,vision_tx_age_sec,vision_tx_north_m,vision_tx_east_m,vision_tx_map_north_m,vision_tx_map_east_m,vision_timestamp_source,vision_extra_predict_sec,vision_prediction_horizon_sec,vision_align_source,vision_align_seed_source,vision_align_offset_north_m,vision_align_offset_east_m,vision_align_age_sec,nav_status,reject_reason,reject_error_m,reject_jump_m,reject_nav_age_sec,inliers,good_count,tiles_scanned,tiles_considered,frame_quad_width_m,frame_quad_height_m,frame_quad_area_m2,search_source,search_radius_m,duration_sec
2026-06-02T15:13:24,OK,1,sift_master,patch_r05_c05.png,6144.3399658203125,6144.2901611328125,-0.03542006015777588,0.04149973392486572,-0.01608862461611341,0.041088840269190074,gazebo,receiving,0.056546688079833984,0.0004949569702148438,0.054038768426522346,-0.021529590861280177,101.03446663096234,0.01814288615386094,0.01933580186332404,0.01933580186332404,-0.03542006015777588,0.04149973392486572,-0.03542006015777588,0.04149973392486572,0.0,False,0.01933580186332404,waiting_estimate,0,4.0,,,,,,send,0.0,,,,,,,OK,,,,,89,147,9,9,128.68049875380387,128.59824268183667,16543.436029812092,local_ned_seed,150.0,0.40905936600029236
2026-06-02T15:13:25,OK,4,sift_master,patch_r05_c05.png,6144.92431640625,6146.009521484375,-0.24530291557312012,0.11283159255981445,-0.015517178236157392,0.039986437310238716,gazebo,receiving,0.005565166473388672,0.01010584831237793,0.05293636546757099,-0.02095814448132416,101.03468788186667,0.23910696223278155,0.24105580624997694,0.24105580624997694,-0.08789077401161194,0.059332698583602905,-0.24530291557312012,0.11283159255981445,0.22167328899444472,False,0.07491471945302981,sending,2,4.0,0.7130975723266602,-0.017307214438915253,0.04254335165023804,-0.03542006015777588,0.04149973392486572,send,0.0,0.7130975723266602,telemetry,local_ned_seed,0.018112845718860626,0.0010436177253723145,0.4120750427246094,OK,,,,,76,142,9,9,128.99987392607642,129.12715311490552,16650.84076834958,vision_predicted,155.0,0.4497337550019438
2026-06-02T15:13:25,OK,6,sift_master,patch_r05_c05.png,6144.209716796875,6144.5694580078125,-0.06951391696929932,0.025600194931030273,-0.01517453052261757,0.03901046785865555,gazebo,receiving,0.0896904468536377,0.027809858322143555,0.05196039601598782,-0.020615496767784337,101.03389569296401,0.05488577352376928,0.055969673390106715,0.055969673390106715,-0.09550652075218574,0.05504931234475967,-0.06951391696929932,0.025600194931030273,0.05237244343883725,False,0.08191747790729931,sending,4,4.0,0.7911653518676758,-0.06977792829275131,0.06037631630897522,-0.08789077401161194,0.059332698583602905,send,0.0,0.7911653518676758,telemetry,local_ned_seed,0.018112845718860626,0.0010436177253723145,0.8973984718322754,OK,,,,,93,154,9,9,128.94439641392069,128.1981105806367,16526.067403504374,vision_predicted,155.02076204832514,0.48316062099911505
2026-06-02T15:13:25,OK,9,sift_master,patch_r05_c05.png,6144.2215576171875,6144.694091796875,-0.08472800254821777,0.027045607566833496,-0.014753271429243535,0.037806329844986414,gazebo,receiving,0.010562419891357422,0.0043582916259765625,0.050756258002318685,-0.020194237674410302,101.03177971760529,0.06864175817955606,0.07079728906618019,0.07079728906618019,-0.10700059766951242,0.05029465135489491,-0.08472800254821777,0.027045607566833496,0.04292808519675803,False,0.09308881443338637,sending,5,4.0,0.6661889553070068,-0.07739367503332512,0.05609293007013198,-0.09550652075218574,0.05504931234475967,send,0.0,0.6661889553070068,telemetry,local_ned_seed,0.018112845718860626,0.0010436177253723145,1.2201125621795654,OK,,,,,86,144,9,9,128.8366362466287,128.52893511441442,16554.505355373673,vision_predicted,155.02012174472233,0.3208417259993439
2026-06-02T15:13:26,OK,11,sift_master,patch_r05_c05.png,6143.76416015625,6144.539306640625,-0.06583333015441895,-0.028789043426513672,-0.014307701559655498,0.037005315265031063,gazebo,receiving,0.06754946708679199,0.0030736923217773438,0.049955243422363335,-0.019748667804822265,101.02941363265298,0.08456910408110492,0.0835690614863967,0.0835690614863967,-0.10345875211657297,0.030640625910082896,-0.06583333015441895,-0.028789043426513672,0.09378517272326722,False,0.08937795637620637,sending,7,4.0,0.6340498924255371,-0.0888877519506518,0.05133826908026722,-0.10700059766951242,0.05029465135489491,send,0.0,0.6340498924255371,telemetry,local_ned_seed,0.018112845718860626,0.0010436177253723145,1.5798490047454834,OK,,,,,84,141,9,9,128.73373059265577,128.58579773650177,16548.187116842582,vision_predicted,155.01065399350705,0.35611264500039397
2026-06-02T15:13:26,OK,13,sift_master,patch_r05_c05.png,6143.6949462890625,6144.004150390625,-0.0005066394805908203,-0.03723800182342529,-0.013651315920134167,0.03615304620533462,gazebo,receiving,0.02198004722595215,0.004002809524536133,0.04910297436266689,-0.019092282165300935,101.02606247424889,0.07946167393694471,0.07455889249083593,0.07455889249083593,-0.0807950799951181,0.009151390091922723,-0.0005066394805908203,-0.03723800182342529,0.12363537330953318,False,0.07236970697069359,sending,8,4.0,0.5911390781402588,-0.08534590639771235,0.03168424363545521,-0.10345875211657297,0.030640625910082896,send,0.0,0.5911390781402588,telemetry,local_ned_seed,0.018112845718860626,0.0010436177253723145,1.9356660842895508,OK,,,,,84,143,9,9,128.85857345631456,129.18828095145295,16643.568171562456,vision_predicted,155.01150167698307,0.3516575419998844
2026-06-02T15:13:26,OK,15,sift_master,patch_r05_c05.png,6143.685241699219,6144.47998046875,-0.058591365814208984,-0.03842264413833618,-0.013139554662717368,0.03546290519520337,gazebo,receiving,0.058255672454833984,0.0019235610961914062,0.04841283335253564,-0.018580520907884136,101.02314048845412,0.08903795526026889,0.08674642089025786,0.08674642089025786,-0.07068902311509265,-0.012632783323648917,-0.058591365814208984,-0.03842264413833618,0.03798175545672341,False,0.07500091048282946,sending,10,4.0,0.8293864727020264,-0.06268223427625748,0.010195007817295038,-0.0807950799951181,0.009151390091922723,send,0.0,0.8293864727020264,telemetry,local_ned_seed,0.018112845718860626,0.0010436177253723145,2.2730553150177,OK,,,,,92,136,9,9,128.7095638354256,128.42427438438776,16525.529153712527,vision_predicted,155.02431160022107,0.3355111569981091
2026-06-02T15:13:27,OK,18,sift_master,patch_r05_c05.png,6143.4337158203125,6143.226989746094,0.09436160326004028,-0.06912648677825928,-0.012714764128026114,0.03483747880306303,gazebo,receiving,0.07776355743408203,0.008296966552734375,0.0477874069603953,-0.01815573037319288,101.0208123442754,0.15673000322225963,0.14924427825688508,0.14924427825688508,-0.02154829196003788,-0.04380336411258115,0.09436160326004028,-0.06912648677825928,0.15819180679146289,False,0.079135411722199,sending,11,4.0,0.777005672454834,-0.05257617739623202,-0.011589165598276602,-0.07068902311509265,-0.012632783323648917,send,0.0,0.777005672454834,telemetry,local_ned_seed,0.018112845718860626,0.0010436177253723145,2.594743251800537,OK,,,,,88,149,9,9,128.67825987108395,128.35701347565524,16512.009178495962,vision_predicted,155.0318979331412,0.3199803620009334
2026-06-02T15:13:27,OK,21,sift_master,patch_r05_c05.png,6144.2314453125,6143.482238769531,0.06320327520370483,0.028252601623535156,-0.01217805024572964,0.03419125337419996,gazebo,receiving,0.0024781227111816406,0.001786947250366211,0.04714118153153223,-0.017619016490896408,101.01911533106122,0.08153969617626573,0.07561489146411064,0.07561489146411064,0.017976407015997335,-0.0453907526728488,0.06320327520370483,0.028252601623535156,0.11522972793967133,False,0.08510338993966002,sending,12,4.0,0.6022078990936279,-0.0034354462411772535,-0.042759746387208836,-0.02154829196003788,-0.04380336411258115,send,0.0,0.6022078990936279,telemetry,local_ned_seed,0.018112845718860626,0.0010436177253723145,2.9258008003234863,OK,,,,,79,147,9,9,128.46683879979736,128.78852263351132,16539.128390095248,vision_predicted,155.03648177347227,0.32655484399947454
2026-06-02T15:13:27,OK,23,sift_master,patch_r05_c05.png,6143.764831542969,6143.848205566406,0.01852959394454956,-0.02870708703994751,-0.011696258099536078,0.03379173846877694,gazebo,receiving,0.014337778091430664,0.0003681182861328125,0.046741666626109214,-0.017137224344702846,101.01860959507181,0.07848152690690705,0.06942409755813138,0.06942409755813138,0.034763549501787464,-0.05104566716299111,0.01852959394454956,-0.02870708703994751,0.036819161073139664,False,0.09672589682541667,sending,13,4.0,0.42000579833984375,0.03608925273485796,-0.04434713494747648,0.017976407015997335,-0.0453907526728488,send,0.0,0.42000579833984375,telemetry,local_ned_seed,0.018112845718860626,0.0010436177253723145,3.238544464111328,OK,,,,,90,141,9,9,128.8469645155952,128.37690360377053,16536.26402203737,vision_predicted,155.02685171646743,0.3111988349992316
