CONNECT udp:127.0.0.1:14550
HEARTBEAT target=1/0 mode=GUIDED
BOOTSTRAP gz=(-0.017,0.031,100.483) local=(0.006,0.004,-99.996) axis=enu speed_source=zero attitude_source=zero pose_delay=0.60s bias=(0.00,0.00) noise_std=0.00 observe_only=False
GT sent=144 pose=(0.05,-0.09,-99.98) vel=(0.00,0.00,0.00) err=(0.04,-0.09,0.00) local_age=28.69s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=148 pose=(0.00,-0.05,-99.98) vel=(0.00,0.00,0.00) err=(-0.00,-0.06,0.00) local_age=29.69s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=153 pose=(-0.04,0.00,-99.98) vel=(0.00,0.00,0.00) err=(-0.04,-0.00,0.00) local_age=30.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=157 pose=(-0.04,0.04,-99.98) vel=(0.00,0.00,0.00) err=(-0.04,0.03,0.00) local_age=31.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=162 pose=(0.01,0.03,-99.98) vel=(0.00,0.00,0.00) err=(0.01,0.03,0.00) local_age=33.40s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=167 pose=(0.06,-0.00,-99.98) vel=(0.00,0.00,0.00) err=(0.06,-0.01,0.00) local_age=34.44s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=171 pose=(0.11,-0.05,-99.98) vel=(0.00,0.00,0.00) err=(0.10,-0.06,0.00) local_age=35.44s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=175 pose=(0.13,-0.10,-99.98) vel=(0.00,0.00,0.00) err=(0.12,-0.10,0.00) local_age=36.44s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=180 pose=(0.10,-0.12,-99.98) vel=(0.00,0.00,0.00) err=(0.10,-0.13,0.00) local_age=37.70s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=185 pose=(0.06,-0.11,-99.98) vel=(0.00,0.00,0.00) err=(0.05,-0.11,0.00) local_age=38.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=190 pose=(-0.02,-0.04,-99.98) vel=(0.00,0.00,0.00) err=(-0.02,-0.05,0.00) local_age=40.19s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=194 pose=(-0.05,0.01,-99.98) vel=(0.00,0.00,0.00) err=(-0.05,0.00,0.00) local_age=41.19s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=199 pose=(-0.04,0.04,-99.98) vel=(0.00,0.00,0.00) err=(-0.04,0.04,0.00) local_age=42.44s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=202 pose=(0.00,0.04,-99.98) vel=(0.00,0.00,0.00) err=(-0.00,0.03,0.00) local_age=43.44s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=208 pose=(0.07,-0.01,-99.98) vel=(0.00,0.00,0.00) err=(0.07,-0.02,0.00) local_age=44.69s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=212 pose=(0.11,-0.07,-99.98) vel=(0.00,0.00,0.00) err=(0.11,-0.07,0.00) local_age=45.78s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=217 pose=(0.13,-0.12,-99.98) vel=(0.00,0.00,0.00) err=(0.13,-0.12,0.00) local_age=46.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=222 pose=(0.07,-0.11,-99.98) vel=(0.00,0.00,0.00) err=(0.07,-0.11,0.00) local_age=48.47s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=228 pose=(0.01,-0.05,-99.98) vel=(0.00,0.00,0.00) err=(0.00,-0.05,0.00) local_age=49.85s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=233 pose=(-0.03,0.01,-99.98) vel=(0.00,0.00,0.00) err=(-0.04,0.00,0.00) local_age=50.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=238 pose=(-0.04,0.05,-99.98) vel=(0.00,0.00,0.00) err=(-0.05,0.05,0.00) local_age=52.19s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=242 pose=(-0.01,0.04,-99.98) vel=(0.00,0.00,0.00) err=(-0.01,0.04,0.00) local_age=53.47s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=248 pose=(0.05,-0.01,-99.98) vel=(0.00,0.00,0.00) err=(0.05,-0.02,0.00) local_age=54.69s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=253 pose=(0.11,-0.09,-99.98) vel=(0.00,0.00,0.00) err=(0.10,-0.09,0.00) local_age=55.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=257 pose=(0.12,-0.13,-99.98) vel=(0.00,0.00,0.00) err=(0.12,-0.13,0.00) local_age=56.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=261 pose=(0.11,-0.13,-99.98) vel=(0.00,0.00,0.00) err=(0.11,-0.14,0.00) local_age=57.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=266 pose=(0.06,-0.08,-99.98) vel=(0.00,0.00,0.00) err=(0.06,-0.09,0.00) local_age=59.19s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=270 pose=(0.02,-0.02,-99.98) vel=(0.00,0.00,0.00) err=(0.01,-0.03,0.00) local_age=60.19s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=275 pose=(-0.03,0.05,-99.98) vel=(0.00,0.00,0.00) err=(-0.04,0.04,0.00) local_age=61.44s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=279 pose=(-0.05,0.07,-99.98) vel=(0.00,0.00,0.00) err=(-0.05,0.07,0.00) local_age=62.44s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=283 pose=(-0.03,0.05,-99.98) vel=(0.00,0.00,0.00) err=(-0.04,0.04,0.00) local_age=63.54s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=288 pose=(0.01,-0.03,-99.98) vel=(0.00,0.00,0.00) err=(0.01,-0.03,0.00) local_age=64.69s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=293 pose=(0.07,-0.11,-99.98) vel=(0.00,0.00,0.00) err=(0.06,-0.12,0.00) local_age=65.95s ekf_flags=831 vel_var=0.009 pos_var=0.006
