CONNECT udp:127.0.0.1:14550
HEARTBEAT target=1/0 mode=GUIDED
BOOTSTRAP gz=(-1.030,1.477,66.671) local=(1.463,-1.010,-66.179) axis=enu speed_source=zero attitude_source=zero pose_delay=0.60s bias=(0.00,0.00) noise_std=0.25 observe_only=False
GT sent=147 pose=(1.24,-0.98,-66.20) vel=(0.00,0.00,0.00) err=(-0.22,0.03,0.00) local_age=25.18s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=152 pose=(0.98,-0.53,-66.20) vel=(0.00,0.00,0.00) err=(-0.48,0.48,0.00) local_age=26.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=156 pose=(0.95,0.10,-66.20) vel=(0.00,0.00,0.00) err=(-0.52,1.11,0.00) local_age=27.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=160 pose=(0.32,0.24,-66.20) vel=(0.00,0.00,0.00) err=(-1.15,1.25,0.00) local_age=28.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=164 pose=(0.64,-0.00,-66.20) vel=(0.00,0.00,0.00) err=(-0.82,1.01,0.00) local_age=29.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=169 pose=(0.73,-0.61,-66.20) vel=(0.00,0.00,0.00) err=(-0.73,0.40,0.00) local_age=30.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=173 pose=(1.58,-1.19,-66.20) vel=(0.00,0.00,0.00) err=(0.12,-0.18,0.00) local_age=31.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=178 pose=(2.75,-1.45,-66.20) vel=(0.00,0.00,0.00) err=(1.28,-0.43,0.00) local_age=32.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=182 pose=(2.12,-1.74,-66.20) vel=(0.00,0.00,0.00) err=(0.66,-0.73,0.00) local_age=33.93s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=187 pose=(1.81,-1.67,-66.20) vel=(0.00,0.00,0.00) err=(0.35,-0.66,0.00) local_age=35.02s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=191 pose=(1.37,-1.30,-66.20) vel=(0.00,0.00,0.00) err=(-0.10,-0.29,0.00) local_age=36.02s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=195 pose=(0.47,-0.88,-66.20) vel=(0.00,0.00,0.00) err=(-1.00,0.13,0.00) local_age=37.02s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=199 pose=(0.09,-0.41,-66.20) vel=(0.00,0.00,0.00) err=(-1.38,0.60,0.00) local_age=38.02s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=204 pose=(1.21,0.26,-66.20) vel=(0.00,0.00,0.00) err=(-0.26,1.27,0.00) local_age=39.39s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=209 pose=(1.99,0.89,-66.20) vel=(0.00,0.00,0.00) err=(0.52,1.90,0.00) local_age=40.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=214 pose=(2.27,0.10,-66.20) vel=(0.00,0.00,0.00) err=(0.80,1.11,0.00) local_age=41.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=218 pose=(2.30,-1.36,-66.20) vel=(0.00,0.00,0.00) err=(0.83,-0.35,0.00) local_age=42.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=222 pose=(1.54,-3.11,-66.20) vel=(0.00,0.00,0.00) err=(0.07,-2.10,0.00) local_age=43.95s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=227 pose=(1.29,-3.80,-66.20) vel=(0.00,0.00,0.00) err=(-0.17,-2.79,0.00) local_age=45.02s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=232 pose=(0.64,-2.44,-66.20) vel=(0.00,0.00,0.00) err=(-0.82,-1.42,0.00) local_age=46.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=236 pose=(1.31,0.34,-66.20) vel=(0.00,0.00,0.00) err=(-0.16,1.35,0.00) local_age=47.43s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=241 pose=(1.87,1.64,-66.20) vel=(0.00,0.00,0.00) err=(0.41,2.65,0.00) local_age=48.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=246 pose=(2.20,1.93,-66.20) vel=(0.00,0.00,0.00) err=(0.73,2.94,0.00) local_age=49.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=251 pose=(1.89,1.33,-66.20) vel=(0.00,0.00,0.00) err=(0.43,2.34,0.00) local_age=51.02s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=256 pose=(0.39,-0.51,-66.20) vel=(0.00,0.00,0.00) err=(-1.08,0.50,0.00) local_age=52.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=260 pose=(0.21,-2.04,-66.20) vel=(0.00,0.00,0.00) err=(-1.25,-1.03,0.00) local_age=53.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=265 pose=(-0.22,-2.91,-66.20) vel=(0.00,0.00,0.00) err=(-1.68,-1.90,0.00) local_age=54.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=270 pose=(0.62,-3.79,-66.20) vel=(0.00,0.00,0.00) err=(-0.84,-2.78,0.00) local_age=55.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=274 pose=(1.71,-2.84,-66.20) vel=(0.00,0.00,0.00) err=(0.25,-1.83,0.00) local_age=56.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=279 pose=(3.31,-1.37,-66.20) vel=(0.00,0.00,0.00) err=(1.85,-0.36,0.00) local_age=58.02s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=282 pose=(3.68,0.54,-66.20) vel=(0.00,0.00,0.00) err=(2.21,1.56,0.00) local_age=59.03s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=288 pose=(2.78,2.19,-66.20) vel=(0.00,0.00,0.00) err=(1.32,3.21,0.00) local_age=60.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=293 pose=(1.27,1.38,-66.20) vel=(0.00,0.00,0.00) err=(-0.19,2.39,0.00) local_age=61.57s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=298 pose=(0.13,0.06,-66.20) vel=(0.00,0.00,0.00) err=(-1.33,1.07,0.00) local_age=62.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=302 pose=(-0.09,-1.47,-66.20) vel=(0.00,0.00,0.00) err=(-1.56,-0.46,0.00) local_age=64.04s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=308 pose=(0.70,-2.91,-66.20) vel=(0.00,0.00,0.00) err=(-0.76,-1.90,0.00) local_age=65.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=312 pose=(1.22,-2.95,-66.20) vel=(0.00,0.00,0.00) err=(-0.24,-1.94,0.00) local_age=66.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=317 pose=(2.14,-1.48,-66.20) vel=(0.00,0.00,0.00) err=(0.68,-0.47,0.00) local_age=67.65s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=322 pose=(2.67,0.05,-66.20) vel=(0.00,0.00,0.00) err=(1.20,1.06,0.00) local_age=69.05s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=328 pose=(1.70,0.93,-66.20) vel=(0.00,0.00,0.00) err=(0.24,1.94,0.00) local_age=70.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=332 pose=(1.25,0.89,-66.20) vel=(0.00,0.00,0.00) err=(-0.21,1.90,0.00) local_age=71.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=337 pose=(0.81,-0.11,-66.20) vel=(0.00,0.00,0.00) err=(-0.66,0.90,0.00) local_age=72.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=341 pose=(0.89,-0.88,-66.20) vel=(0.00,0.00,0.00) err=(-0.58,0.13,0.00) local_age=73.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=345 pose=(1.95,-2.03,-66.20) vel=(0.00,0.00,0.00) err=(0.49,-1.01,0.00) local_age=74.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=349 pose=(1.75,-2.88,-66.20) vel=(0.00,0.00,0.00) err=(0.28,-1.87,0.00) local_age=75.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=354 pose=(1.73,-2.66,-66.20) vel=(0.00,0.00,0.00) err=(0.27,-1.65,0.00) local_age=76.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=359 pose=(1.06,-1.15,-66.20) vel=(0.00,0.00,0.00) err=(-0.40,-0.14,0.00) local_age=78.02s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=362 pose=(0.52,-0.35,-66.20) vel=(0.00,0.00,0.00) err=(-0.95,0.67,0.00) local_age=79.05s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=368 pose=(0.52,0.05,-66.20) vel=(0.00,0.00,0.00) err=(-0.94,1.06,0.00) local_age=80.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=372 pose=(0.54,0.74,-66.20) vel=(0.00,0.00,0.00) err=(-0.92,1.75,0.00) local_age=81.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=377 pose=(1.35,0.81,-66.20) vel=(0.00,0.00,0.00) err=(-0.12,1.83,0.00) local_age=82.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=381 pose=(2.31,0.32,-66.20) vel=(0.00,0.00,0.00) err=(0.85,1.33,0.00) local_age=83.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=386 pose=(3.35,-1.44,-66.20) vel=(0.00,0.00,0.00) err=(1.88,-0.43,0.00) local_age=84.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=390 pose=(3.55,-2.37,-66.20) vel=(0.00,0.00,0.00) err=(2.08,-1.36,0.00) local_age=85.82s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=395 pose=(2.75,-3.21,-66.20) vel=(0.00,0.00,0.00) err=(1.28,-2.19,0.00) local_age=87.02s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=400 pose=(0.62,-3.30,-66.20) vel=(0.00,0.00,0.00) err=(-0.85,-2.29,0.00) local_age=88.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=405 pose=(-1.44,-1.52,-66.20) vel=(0.00,0.00,0.00) err=(-2.91,-0.51,0.00) local_age=89.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=410 pose=(-1.83,0.59,-66.20) vel=(0.00,0.00,0.00) err=(-3.29,1.60,0.00) local_age=90.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=414 pose=(-1.08,1.80,-66.20) vel=(0.00,0.00,0.00) err=(-2.55,2.81,0.00) local_age=91.86s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=419 pose=(1.37,1.51,-66.20) vel=(0.00,0.00,0.00) err=(-0.09,2.52,0.00) local_age=93.02s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=423 pose=(3.27,0.78,-66.20) vel=(0.00,0.00,0.00) err=(1.81,1.79,0.00) local_age=94.17s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=428 pose=(4.67,-1.52,-66.20) vel=(0.00,0.00,0.00) err=(3.20,-0.50,0.00) local_age=95.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=433 pose=(4.59,-2.91,-66.20) vel=(0.00,0.00,0.00) err=(3.13,-1.89,0.00) local_age=96.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=438 pose=(2.11,-1.86,-66.20) vel=(0.00,0.00,0.00) err=(0.65,-0.84,0.00) local_age=97.91s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=443 pose=(0.00,-0.32,-66.20) vel=(0.00,0.00,0.00) err=(-1.46,0.69,0.00) local_age=99.20s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=448 pose=(-0.83,0.76,-66.20) vel=(0.00,0.00,0.00) err=(-2.30,1.77,0.00) local_age=100.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=453 pose=(-0.69,0.32,-66.20) vel=(0.00,0.00,0.00) err=(-2.16,1.33,0.00) local_age=101.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=457 pose=(-0.08,-0.96,-66.20) vel=(0.00,0.00,0.00) err=(-1.54,0.05,0.00) local_age=102.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=462 pose=(1.21,-3.03,-66.20) vel=(0.00,0.00,0.00) err=(-0.26,-2.02,0.00) local_age=103.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=466 pose=(2.01,-3.71,-66.20) vel=(0.00,0.00,0.00) err=(0.55,-2.70,0.00) local_age=104.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=471 pose=(4.42,-4.02,-66.20) vel=(0.00,0.00,0.00) err=(2.95,-3.01,0.00) local_age=106.03s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=476 pose=(4.82,-1.61,-66.20) vel=(0.00,0.00,0.00) err=(3.36,-0.60,0.00) local_age=107.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=481 pose=(3.90,1.75,-66.20) vel=(0.00,0.00,0.00) err=(2.43,2.76,0.00) local_age=108.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=486 pose=(0.06,4.23,-66.20) vel=(0.00,0.00,0.00) err=(-1.40,5.24,0.00) local_age=109.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=490 pose=(-1.57,4.08,-66.20) vel=(0.00,0.00,0.00) err=(-3.03,5.09,0.00) local_age=110.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=495 pose=(-2.42,1.50,-66.20) vel=(0.00,0.00,0.00) err=(-3.88,2.51,0.00) local_age=112.11s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=500 pose=(-1.29,-2.86,-66.20) vel=(0.00,0.00,0.00) err=(-2.75,-1.85,0.00) local_age=113.27s ekf_flags=831 vel_var=0.008 pos_var=0.006
